id,Target_0,Target_1,Target_2,Target_3,Target_4,Target_5,Target_6,Target_7,Target_8,Target_9,Target_10,Target_11,Target_12,Target_13,Target_14,Target_15,Target_16,Target_17,Target_18,Target_19,Target_20,Target_21,Target_22,Target_23,Target_24,Target_25,Target_26,Target_27,Target_28,Target_29,Target_30,Target_31,Target_32,Target_33,Target_34,Target_35,Target_36,Target_37,Target_38,Target_39,Target_40,Target_41,Target_42,Target_43,Target_44,Target_45,Target_46,Target_47,Target_48,Target_49,Target_50,Target_51,Target_52,Target_53,Target_54,Target_55,Target_56,Target_57,Target_58,Target_59,Target_60,Target_61,Target_62,Target_63,Target_64,Target_65,Target_66,Target_67,Target_68,Target_69,Target_70,Target_71,Target_72,Target_73,Target_74,Target_75,Target_76,Target_77,Target_78,Target_79,Target_80,Target_81,Target_82,Target_83,Target_84,Target_85,Target_86,Target_87,Target_88,Target_89,Target_90,Target_91,Target_92,Target_93,Target_94,Target_95,Target_96,Target_97,Target_98,Target_99,Target_100,Target_101,Target_102,Target_103,Target_104,Target_105,Target_106,Target_107,Target_108,Target_109,Target_110,Target_111,Target_112,Target_113,Target_114,Target_115,Target_116,Target_117,Target_118,Target_119,Target_120,Target_121,Target_122,Target_123,Target_124
id_lvxsviwvar,0.00055,0.03874026103905346,0.00055,0.008994627944327559,0.010111779346825483,0.004512093744375998,0.00055,0.00055,0.00055,0.00055,0.00055,0.020475400200326097,0.00055,0.00055,0.00055,0.00055,0.009769974321776433,0.00055,0.00055,0.03163192989355267,0.007957337367054725,0.00055,0.0380391097147905,0.03060301679797134,0.003907629629143826,0.055787627788440305,0.09580638471745309,0.01857222073983603,0.010794669115331454,0.01566095277442595,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.02258946675589743,0.00055,0.005982082350973512,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.01505559593427351,0.00055,0.16164368205264062,0.00055,0.00055,0.00055,0.00055,0.02328467032264129,0.0031907299095032537,0.00055,0.00055,0.00055,0.044551150846155026,0.03776004737467149,0.009451772720546814,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.02927124918115135,0.042277520288444156,0.0037152974943828613,0.030035250166808004,0.0313284282818424,0.006240020000076003,0.013042518758247737,0.04457592370035719,0.043468420487176446,0.00055,0.00055,0.00055,0.0034532480903310854,0.00055,0.00055,0.00055,0.008819787884367585,0.00055,0.01174904469392165,0.00055,0.007149077570905701,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055
id_noh3rfgpyz,0.00055,0.042569108858849444,0.00055,0.016851187028189683,0.017720905460511784,0.01305561347496211,0.00055,0.00055,0.00055,0.00055,0.00055,0.02999303256358621,0.00055,0.00055,0.00055,0.00055,0.02432717180543851,0.00055,0.00055,0.026983127993222618,0.020685097636997073,0.00055,0.026370531030960292,0.028868880968349074,0.015118459318166457,0.03261161337176571,0.049460559614371936,0.01753302464649837,0.036485597966319595,0.025049795135324897,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.05540066657549912,0.00055,0.01383258811991176,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.020049871964363544,0.00055,0.047266066278640204,0.00055,0.00055,0.00055,0.00055,0.021723586160696518,0.014037838015593282,0.00055,0.00055,0.00055,0.04282748353378613,0.03158706600467405,0.025686580169810385,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.026454263037348436,0.03823744086062182,0.017683685904664993,0.024547798473427498,0.03577136298129478,0.015200950749548603,0.021695631611733816,0.033601479125527675,0.021344086104335847,0.00055,0.00055,0.00055,0.012164242195071234,0.00055,0.00055,0.00055,0.021935063493273267,0.00055,0.02054576676509884,0.00055,0.014722775001564298,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055
id_w5950zvdxz,0.00055,0.020655690104612733,0.00055,0.005975784058853455,0.011710273695616974,0.012081367015022517,0.00055,0.00055,0.00055,0.00055,0.00055,0.02119460190473224,0.00055,0.00055,0.00055,0.00055,0.04324181286302286,0.00055,0.00055,0.06377970968828468,0.03945042835424948,0.00055,0.04680281033530124,0.031022181488317868,0.004409011017331136,0.09130235202998273,0.053261773610302855,0.00747843185472107,0.037678485729637126,0.04324700551419012,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.024789869334940894,0.00055,0.006960764240762851,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.006851086154975834,0.00055,0.03802556630484081,0.00055,0.00055,0.00055,0.00055,0.011434713586656015,0.00288660676400743,0.00055,0.00055,0.00055,0.04226814738493462,0.06445614679693563,0.015795471149858183,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.04452111201991708,0.033241479290700746,0.004096035710898357,0.02779182100367983,0.05565498016487831,0.007119427972529504,0.01216674363947988,0.02981517352905167,0.012099426315105936,0.00055,0.00055,0.00055,0.0031172440146912677,0.00055,0.00055,0.00055,0.00518409081831465,0.00055,0.011953430344050149,0.00055,0.006478944194611205,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055
id_uhrdl6stbe,0.00055,0.036736482576146846,0.00055,0.0068942863735900915,0.007509835315963391,0.00648640025309353,0.00055,0.00055,0.00055,0.00055,0.00055,0.02908998485270466,0.00055,0.00055,0.00055,0.00055,0.012638801943482162,0.00055,0.00055,0.030294909903971025,0.02139756796491868,0.00055,0.05421426365476996,0.04453114523129957,0.004329805297578048,0.05730323320934936,0.08551128445234382,0.009884549764220613,0.023696003700061596,0.023246436561090857,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.020273895962229956,0.00055,0.0072849561990467005,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.011966895548201736,0.00055,0.07364671580857397,0.00055,0.00055,0.00055,0.00055,0.02113524525858112,0.003010550618507126,0.00055,0.00055,0.00055,0.03888745168388709,0.04996532147092828,0.011588828590623606,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.04801904359278575,0.05450011442122606,0.003622305515401799,0.02700839261046454,0.05076455154187245,0.00492314419479776,0.021535442501515522,0.046352284057857164,0.024990199076309116,0.00055,0.00055,0.00055,0.003895371804226554,0.00055,0.00055,0.00055,0.0027339324033867638,0.00055,0.016504743309624825,0.00055,0.0036256227753679203,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055
id_2stu1y0rox,0.00055,0.09550861098627325,0.00055,0.008627317072828143,0.006294579146472283,0.005137092327996041,0.00055,0.00055,0.00055,0.00055,0.00055,0.046563104027150984,0.00055,0.00055,0.00055,0.00055,0.007091732780578633,0.00055,0.00055,0.019211016786516752,0.007860193723461015,0.00055,0.018691711152249046,0.013891235534820657,0.004929065388013101,0.040096262215513274,0.04181457885466749,0.01716433666439263,0.019872850411055715,0.014761587038227289,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.1604995598231548,0.00055,0.004253635835739752,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.021820889368749357,0.00055,0.0663013476818725,0.00055,0.00055,0.00055,0.00055,0.02065871324739648,0.007463627464227236,0.00055,0.00055,0.00055,0.03420084133099614,0.0411359783684231,0.01286080146845765,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.028961581634556345,0.059616419653893325,0.0073134157867817216,0.018669532397471784,0.0194907536525138,0.005576494812862715,0.029443972640185827,0.04001744243864335,0.027055235967171097,0.00055,0.00055,0.00055,0.00492459238034315,0.00055,0.00055,0.00055,0.0070415705932212426,0.00055,0.012005568405798065,0.00055,0.0031727509373242284,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055
id_gskciccvnj,0.00055,0.035904691705902186,0.00055,0.006782705822116916,0.008483747669998574,0.004350721321227813,0.00055,0.00055,0.00055,0.00055,0.00055,0.023992074920610066,0.00055,0.00055,0.00055,0.00055,0.010483237364050288,0.00055,0.00055,0.03526421872615962,0.012927904499187135,0.00055,0.03782119174427866,0.03677645542835162,0.0032256932262155515,0.07165769377357128,0.09917136859086008,0.014404922747311946,0.014919478381917475,0.018662252882209678,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.01601091599351849,0.00055,0.006132587106273549,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.010597466923003323,0.00055,0.16531674231706886,0.00055,0.00055,0.00055,0.00055,0.01814106332661853,0.0019681948167187082,0.00055,0.00055,0.00055,0.04163142908136237,0.05031543080556565,0.011351471703483985,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.03425418478459896,0.03114096749550877,0.0027623060939093603,0.032938399433257534,0.043875239846005096,0.00459171649725977,0.010442711897619934,0.033550792687641266,0.023528385204150522,0.00055,0.00055,0.00055,0.002738920465482465,0.00055,0.00055,0.00055,0.005715135916722104,0.00055,0.012988172747693937,0.00055,0.005179406052567883,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055
id_bzswnkn2zs,0.00055,0.04191011643732722,0.00055,0.007029508272981032,0.02237200224097939,0.006206798426773583,0.00055,0.00055,0.00055,0.00055,0.00055,0.03047201491053615,0.00055,0.00055,0.00055,0.00055,0.00943710134777315,0.00055,0.00055,0.021630792719556886,0.012313554313930556,0.00055,0.025638525109378897,0.029641588505606702,0.004410085136934836,0.03786783087638783,0.045731987027079285,0.013221545872645447,0.024000006963053194,0.015733152093768372,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.03812229974575537,0.00055,0.006256710790985743,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.024639487339805026,0.00055,0.09482923448188815,0.00055,0.00055,0.00055,0.00055,0.03403524339468351,0.011812418655274557,0.00055,0.00055,0.00055,0.027385735350897927,0.030658605064426924,0.008851820946220586,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.033289521182284953,0.07269847118396283,0.009020379336726704,0.025412057807730138,0.05307557524286388,0.006856713025310943,0.04352691058810343,0.04781116209296231,0.03448450809314317,0.00055,0.00055,0.00055,0.00885577647928101,0.00055,0.00055,0.00055,0.007232558548410326,0.00055,0.030567957746827912,0.00055,0.0029602426477418993,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055
id_8e2mkd74oq,0.00055,0.02682204313500915,0.00055,0.007365410610795008,0.009276270585421319,0.009702463954335681,0.00055,0.00055,0.00055,0.00055,0.00055,0.02762006208771849,0.00055,0.00055,0.00055,0.00055,0.019535963823243862,0.00055,0.00055,0.030955290455335675,0.039198921650529704,0.00055,0.03412397709096899,0.06114407926962397,0.006685108948147549,0.057524195213128806,0.05502968216398163,0.0061976092247217705,0.025202477947515196,0.031521310194786455,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.01825714252220485,0.00055,0.010156546129392725,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.0115271181351534,0.00055,0.04671422364797493,0.00055,0.00055,0.00055,0.00055,0.014684943471094064,0.007369145720838323,0.00055,0.00055,0.00055,0.030289715793084492,0.03912677208947819,0.008773759207951645,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.0547102946574662,0.0854896761934608,0.0068765104125746625,0.018903292897385564,0.06106470732754994,0.005306235495057422,0.0392022961832296,0.03323955986199957,0.016586292168683334,0.00055,0.00055,0.00055,0.006642256080399304,0.00055,0.00055,0.00055,0.003003563568818713,0.00055,0.029002559913231012,0.00055,0.005168522167707885,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055
id_0f2bd8grc3,0.00055,0.08328158017042145,0.00055,0.008994360796128196,0.0059184574717701995,0.004805206399832967,0.00055,0.00055,0.00055,0.00055,0.00055,0.044989235987252796,0.00055,0.00055,0.00055,0.00055,0.008108444421697242,0.00055,0.00055,0.025751935923271345,0.008011856865818576,0.00055,0.022366694506048643,0.020828375387284364,0.004686159760673733,0.05837895727180882,0.0756776370072177,0.01780298914267227,0.017000422189340163,0.01655265152944056,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.04084917145757931,0.00055,0.004596306824024009,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.024874807825595233,0.00055,0.08612649175322909,0.00055,0.00055,0.00055,0.00055,0.024890115253314214,0.0035946027890428867,0.00055,0.00055,0.00055,0.039844705915256316,0.06511795928323189,0.023941216548431156,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.02765689482603951,0.04217307030466642,0.005761019904283741,0.019502509566710152,0.03391695729062551,0.005577251420941691,0.027263167180503395,0.04940350344275323,0.026974970420561385,0.00055,0.00055,0.00055,0.0035114399211117046,0.00055,0.00055,0.00055,0.00715480045250045,0.00055,0.01102827269514706,0.00055,0.003085800093772479,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055
id_1j4o045dxc,0.00055,0.01690809968604846,0.00055,0.004455029711542223,0.008454869636277857,0.009890801498234073,0.00055,0.00055,0.00055,0.00055,0.00055,0.031098710444760293,0.00055,0.00055,0.00055,0.00055,0.023415644006150028,0.00055,0.00055,0.028109033185744654,0.0248940563884869,0.00055,0.05986223009926407,0.04094523767820267,0.005648881883639312,0.07001040300519737,0.07023429401299712,0.007055052589896529,0.026987489106399414,0.03408562452630105,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.01588192087772241,0.00055,0.009913525435623993,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.010112672481535277,0.00055,0.05247841436607581,0.00055,0.00055,0.00055,0.00055,0.014864967712975862,0.0030071401631118506,0.00055,0.00055,0.00055,0.03312358461399638,0.033586490284741935,0.01313738871870107,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.07457900555997506,0.07767243503973345,0.004060711484298861,0.037395939586816515,0.06522800374180984,0.005601486318818889,0.012821894928263822,0.030667032348561975,0.015110995369989309,0.00055,0.00055,0.00055,0.003774445507981756,0.00055,0.00055,0.00055,0.002243089845271509,0.00055,0.016891921554329413,0.00055,0.005791476600523125,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055
id_iv4p7cyiu6,0.00055,0.027794862006237646,0.00055,0.005366562972932721,0.008359183613505261,0.00903646760312304,0.00055,0.00055,0.00055,0.00055,0.00055,0.028689426178109646,0.00055,0.00055,0.00055,0.00055,0.013534159192993528,0.00055,0.00055,0.029842530360153864,0.021629286455904603,0.00055,0.03555955102154694,0.06252742443270219,0.0038470660797984323,0.047943701052440925,0.05842740431461502,0.008222306481065634,0.029313229649051992,0.027405663298712267,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.02040449419652963,0.00055,0.007905334012215538,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.016263325229302968,0.00055,0.0810449413985401,0.00055,0.00055,0.00055,0.00055,0.016112534740570148,0.004614296356152453,0.00055,0.00055,0.00055,0.04100210463938812,0.04192161565184073,0.00832832681878699,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.04553966583672893,0.05786331783371793,0.004994511994247279,0.023555940434959184,0.0747411313845004,0.005282435870683355,0.035648409202292765,0.04235579241589488,0.02392361986036653,0.00055,0.00055,0.00055,0.005964199121287243,0.00055,0.00055,0.00055,0.0029437957006203325,0.00055,0.019173133780814516,0.00055,0.002918248807666336,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055
id_hsqr77vrl1,0.00055,0.03789769197203956,0.00055,0.006176595922629093,0.010409928659052279,0.010966409065734643,0.00055,0.00055,0.00055,0.00055,0.00055,0.03522163593757777,0.00055,0.00055,0.00055,0.00055,0.016514490380292814,0.00055,0.00055,0.02416105678938123,0.016959311765868505,0.00055,0.03169658942062785,0.05138920843179856,0.0041855664055951815,0.04116150566134953,0.04935928528090272,0.005701342677913056,0.03361171779067775,0.018675808755953642,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.024193512528744854,0.00055,0.008514928244741381,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.012229168499181844,0.00055,0.0466438487288507,0.00055,0.00055,0.00055,0.00055,0.01754988848747118,0.007477552529018852,0.00055,0.00055,0.00055,0.03797960404493657,0.033865242986075676,0.00618420093448929,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.053025993479671074,0.106653353596925,0.008270481203885209,0.021199659500327882,0.05639831509453108,0.00567388180304053,0.04846166147090019,0.04481468064043004,0.01648917476737451,0.00055,0.00055,0.00055,0.008144136936516876,0.00055,0.00055,0.00055,0.003010836646049644,0.00055,0.03319525970237362,0.00055,0.005936473257069781,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055
id_jscnf5s3fi,0.00055,0.061759787715350664,0.00055,0.009189298406488383,0.008360852182224727,0.0046917233729173065,0.00055,0.00055,0.00055,0.00055,0.00055,0.036473838862232474,0.00055,0.00055,0.00055,0.00055,0.00786872780942772,0.00055,0.00055,0.022269719945203055,0.006441716267008105,0.00055,0.026816058856582503,0.015301015996217669,0.003924239862122907,0.05788361283247388,0.056221552807998856,0.020489317368449868,0.020305406943139204,0.01623781541334714,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.04600355664414734,0.00055,0.004591455243035744,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.016922989939269724,0.00055,0.09186196164627577,0.00055,0.00055,0.00055,0.00055,0.03377166355397028,0.005819820817752322,0.00055,0.00055,0.00055,0.04116709368628652,0.05651774884817645,0.011235152225933612,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.029274980859073523,0.053620691766810544,0.006856265787250184,0.02067517753953831,0.025173524478154508,0.00605983164451344,0.03073052675209288,0.07270951787881755,0.04674354674619158,0.00055,0.00055,0.00055,0.004777770062240401,0.00055,0.00055,0.00055,0.006003325796042038,0.00055,0.01183315229686869,0.00055,0.003415561146374123,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055
id_v3j5tmwbvs,0.00055,0.02484295720100503,0.00055,0.005531619275280718,0.01186174745450054,0.005786874564239126,0.00055,0.00055,0.00055,0.00055,0.00055,0.01366005009278313,0.00055,0.00055,0.00055,0.00055,0.02140978855799739,0.00055,0.00055,0.07218343604216264,0.037099084294464346,0.00055,0.07520571810449131,0.04695283418288589,0.004520543133566761,0.0680822936712951,0.07717526567776052,0.008600513595311452,0.024497605614777086,0.04974569370349623,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.014016686581214983,0.00055,0.00841069727668233,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00754322554318441,0.00055,0.053030137945903034,0.00055,0.00055,0.00055,0.00055,0.011785142408733481,0.0021816862774633517,0.00055,0.00055,0.00055,0.05134126268967833,0.05548701142545196,0.010710151749971497,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.03866534269470158,0.03377287649642348,0.002499118993373212,0.024778083236738493,0.05413030674073802,0.003926564610481391,0.010147835940521177,0.03118538475096936,0.015474926229369853,0.00055,0.00055,0.00055,0.0024065821632239005,0.00055,0.00055,0.00055,0.004147569319622987,0.00055,0.012787532561610696,0.00055,0.00441584919792519,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055
id_aw1gztvafy,0.00055,0.012122210714011051,0.00055,0.005676984350629128,0.00781688334924317,0.0072280710855903985,0.00055,0.00055,0.00055,0.00055,0.00055,0.016990813187150504,0.00055,0.00055,0.00055,0.00055,0.021164232177656405,0.00055,0.00055,0.10715229374003969,0.054246729479625465,0.00055,0.07362772979641757,0.04176265057040017,0.005742238980787065,0.04509889675410641,0.05052996695432492,0.008302626753472538,0.023092912276324,0.043416377077759284,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.015308477144903482,0.00055,0.009610766283729944,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.009947088533199722,0.00055,0.04218455728503818,0.00055,0.00055,0.00055,0.00055,0.008509651215714861,0.002932566073694277,0.00055,0.00055,0.00055,0.048401124727945416,0.04624938110237718,0.010692936299645735,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.037783655946219054,0.025155332949296016,0.003016684438997992,0.019537819764927362,0.11234208171421962,0.004048530234185033,0.01358145854240855,0.027671287623909198,0.015784981641314665,0.00055,0.00055,0.00055,0.0034909866086540323,0.00055,0.00055,0.00055,0.003693120609965425,0.00055,0.013122049769922203,0.00055,0.002963844242194295,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055
id_abwnfqmrt3,0.00055,0.03380330491804415,0.00055,0.005738958923186697,0.00542185310063348,0.005290284648410734,0.00055,0.00055,0.00055,0.00055,0.00055,0.03187857315146427,0.00055,0.00055,0.00055,0.00055,0.010923859777349613,0.00055,0.00055,0.03437459130317775,0.011896458431315812,0.00055,0.03511236780326658,0.021567256524945233,0.005129354842883008,0.09384011737825587,0.09544220807273229,0.018329249954304135,0.02355135305684857,0.02678624239648853,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.024495127070032586,0.00055,0.004669819412460227,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.014423687507746624,0.00055,0.07248664157193616,0.00055,0.00055,0.00055,0.00055,0.01573916112841548,0.00272575481834353,0.00055,0.00055,0.00055,0.06847929661140281,0.06625057601029812,0.025863036473434825,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.03688327523813591,0.04135493062347686,0.00379074511279969,0.02523914782451751,0.03106842817357409,0.005947877516923007,0.017286462611658466,0.04233658016421561,0.021984722120555602,0.00055,0.00055,0.00055,0.002909075380963239,0.00055,0.00055,0.00055,0.0033820486574989567,0.00055,0.010139487596077072,0.00055,0.0034580840922268942,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055
